# {"t_start": 1596462557.249728, "env_id": "Swimmer-v2"} 
r,l,t
78.559881,1000,328.095498
78.324504,1000,329.497196
73.131785,1000,330.768502
77.619896,1000,332.180345
78.338288,1000,333.465328
81.714095,1000,334.869314
77.821186,1000,336.157523
81.629442,1000,337.549283
78.973675,1000,338.849338
76.522929,1000,340.260633
78.366846,1000,341.539887
82.532647,1000,342.949351
78.377842,1000,344.245191
82.822038,1000,345.520988
83.634447,1000,347.008367
81.972835,1000,348.313432
80.409183,1000,349.714893
83.037136,1000,350.998645
79.550772,1000,352.395766
79.870926,1000,353.680744
83.122505,1000,355.098274
83.940603,1000,356.371532
83.276645,1000,357.796438
83.495462,1000,359.075005
79.867989,1000,360.477655
81.740009,1000,361.762222
86.452566,1000,363.170826
88.820613,1000,364.436891
83.46706,1000,365.845812
89.191691,1000,367.13245
82.896548,1000,368.540466
85.253935,1000,369.824557
83.884729,1000,371.23465
88.911279,1000,372.5027
83.857558,1000,373.910777
83.301124,1000,375.204926
90.521813,1000,376.605856
85.985392,1000,377.887073
90.157184,1000,379.297671
84.818146,1000,380.629823
90.021912,1000,382.178937
88.790232,1000,383.465201
84.943801,1000,384.868531
85.015941,1000,386.168613
88.682268,1000,387.566699
86.778356,1000,388.852606
92.986307,1000,390.262897
93.934448,1000,391.527667
86.451914,1000,392.94662
91.435098,1000,394.267035
85.497053,1000,395.674186
90.126061,1000,396.953415
88.425573,1000,398.355918
88.146672,1000,399.639844
88.65125,1000,401.034173
93.796702,1000,402.326813
90.635528,1000,403.602918
90.689071,1000,404.996666
85.400642,1000,406.280281
91.867371,1000,407.689796
92.024625,1000,408.97389
93.080547,1000,410.383664
91.23905,1000,411.652955
92.857964,1000,413.043375
94.984869,1000,414.330288
93.112473,1000,415.787155
91.063487,1000,417.134315
93.571396,1000,418.649742
94.017358,1000,419.918564
95.303764,1000,421.330278
96.178231,1000,422.615116
96.531495,1000,424.015727
94.896078,1000,425.296675
92.325974,1000,426.699235
93.401374,1000,427.983014
99.127939,1000,429.411551
94.24931,1000,430.679927
96.26318,1000,432.099089
97.567677,1000,433.387138
99.697429,1000,434.795312
95.552376,1000,436.083885
99.974472,1000,437.493022
97.417824,1000,438.777997
99.933152,1000,440.184407
102.262383,1000,441.452564
100.57662,1000,442.86111
94.048404,1000,444.151057
101.676223,1000,445.553769
102.014052,1000,446.840135
100.252382,1000,448.248257
102.429918,1000,449.51794
96.458554,1000,450.936811
104.613723,1000,452.221884
103.10567,1000,453.621353
105.584836,1000,454.903233
104.167772,1000,456.312892
102.289459,1000,457.598917
104.341778,1000,458.993217
104.677226,1000,460.297842
104.526494,1000,461.574916
105.712233,1000,462.983574
103.577604,1000,464.277241
104.485537,1000,465.680768
106.567407,1000,466.949755
105.025351,1000,468.355958
103.942333,1000,469.639753
107.469206,1000,471.049676
104.139696,1000,472.34375
103.486456,1000,473.743369
108.784953,1000,475.01179
107.295775,1000,476.421187
103.512118,1000,477.706068
104.160309,1000,479.116426
108.140775,1000,480.399993
107.089963,1000,481.79349
107.344534,1000,483.087005
108.722792,1000,484.517666
110.261655,1000,485.864984
107.416566,1000,487.28195
111.549201,1000,488.559094
107.605107,1000,489.978225
110.563109,1000,491.263541
107.099469,1000,492.66203
109.759965,1000,493.945966
111.74965,1000,495.370174
106.573666,1000,496.636506
111.965167,1000,498.045161
107.77417,1000,499.333078
105.560978,1000,500.725709
112.232964,1000,502.008737
111.075046,1000,503.433234
108.848936,1000,504.70217
109.75875,1000,506.122542
110.625047,1000,507.407432
109.973916,1000,508.807114
110.281161,1000,510.09404
108.679992,1000,511.483807
110.355444,1000,512.768176
109.10389,1000,514.205976
108.506791,1000,515.513617
108.781789,1000,516.903057
111.090673,1000,518.203504
109.190269,1000,519.487063
112.559536,1000,520.896645
113.111773,1000,522.178453
107.769936,1000,523.575148
111.92378,1000,524.855921
115.570086,1000,526.274282
108.942263,1000,527.552279
109.338168,1000,528.961206
114.054142,1000,530.250266
115.113239,1000,531.652229
111.756153,1000,532.936934
116.48872,1000,534.356244
115.785289,1000,535.633736
117.769588,1000,537.051378
114.545527,1000,538.325025
117.204783,1000,539.733768
116.723296,1000,541.017648
117.017878,1000,542.477208
109.929296,1000,543.774761
108.903397,1000,545.203261
116.659111,1000,546.483613
116.413469,1000,547.892338
118.239218,1000,549.178986
109.827835,1000,550.587311
117.434167,1000,551.871339
117.849755,1000,553.311735
117.132633,1000,554.659092
117.030395,1000,556.074448
117.258735,1000,557.360429
117.866648,1000,558.761107
116.538606,1000,560.028077
115.995342,1000,561.432255
114.302998,1000,562.723896
112.88761,1000,564.132637
115.22196,1000,565.415791
112.112907,1000,566.821322
119.036779,1000,568.110892
115.274668,1000,569.505674
115.698748,1000,570.789321
115.845726,1000,572.194281
112.076818,1000,573.481132
117.704606,1000,574.874423
117.695386,1000,576.17665
111.346968,1000,577.461586
116.927144,1000,578.868036
114.947541,1000,580.161372
111.482957,1000,581.562035
118.849793,1000,582.830235
112.764094,1000,584.258804
116.191218,1000,585.542949
117.785455,1000,586.949401
113.740219,1000,588.235996
113.829219,1000,589.627723
113.678697,1000,590.911514
116.20951,1000,592.334236
114.628829,1000,593.605671
114.016426,1000,595.011109
116.726391,1000,596.362241
115.23951,1000,597.786652
119.771419,1000,599.079922
116.728265,1000,600.480916
116.109462,1000,601.761821
120.514431,1000,603.179545
114.712843,1000,604.443115
113.453558,1000,605.866411
116.888799,1000,607.161482
108.146491,1000,608.553897
111.391949,1000,609.842624
113.571755,1000,611.266628
114.107102,1000,612.540112
117.400711,1000,613.948938
112.014743,1000,615.230859
104.662069,1000,616.653131
104.235776,1000,617.924487
114.265106,1000,619.34253
109.894094,1000,620.618411
114.148628,1000,622.057482
118.169818,1000,623.405832
113.157299,1000,624.799245
112.888945,1000,626.103049
113.839113,1000,627.493215
119.395371,1000,628.777923
115.330264,1000,630.184661
113.415161,1000,631.470901
107.781285,1000,632.88079
116.233397,1000,634.201891
114.369157,1000,635.499164
120.899652,1000,636.903068
119.239191,1000,638.183236
117.508287,1000,639.583272
119.821362,1000,640.868161
115.893307,1000,642.282743
118.714263,1000,643.637588
117.626901,1000,645.047035
124.718558,1000,646.339092
119.184197,1000,647.743047
115.199145,1000,649.025057
118.967261,1000,650.433739
120.05369,1000,651.717463
119.089516,1000,653.127924
121.997442,1000,654.411938
120.544394,1000,655.806416
118.311157,1000,657.115313
116.145746,1000,658.51491
118.654062,1000,659.799762
118.544033,1000,661.22278
118.915777,1000,662.493395
117.310563,1000,663.900889
120.047956,1000,665.188375
117.660506,1000,666.5811
123.635963,1000,667.865071
121.152847,1000,669.286268
121.136877,1000,670.559449
120.139427,1000,671.964767
121.859142,1000,673.248195
119.861235,1000,674.645395
121.839848,1000,675.930252
122.549164,1000,677.352286
117.084252,1000,678.621991
116.200797,1000,680.039837
112.292902,1000,681.327785
110.003412,1000,682.72672
111.667145,1000,684.009507
111.818476,1000,685.40263
113.467281,1000,686.687025
111.822774,1000,688.082968
112.194427,1000,689.37396
110.355367,1000,690.650118
114.556816,1000,692.169284
112.302751,1000,693.452207
113.548283,1000,694.861851
113.38494,1000,696.147792
111.998262,1000,697.560524
113.813391,1000,698.839727
115.386398,1000,700.262613
112.617998,1000,701.533916
114.637197,1000,702.958355
114.866714,1000,704.247462
113.851654,1000,705.652947
111.701127,1000,706.933725
112.113169,1000,708.36135
113.087478,1000,709.646233
113.717448,1000,711.057009
112.825361,1000,712.349994
115.948086,1000,713.762217
112.615552,1000,715.030414
112.902545,1000,716.458184
115.56023,1000,717.743027
113.283349,1000,719.159588
115.687041,1000,720.434253
110.519507,1000,721.842563
111.806789,1000,723.142053
113.964894,1000,724.540118
115.847159,1000,725.824694
116.641819,1000,727.230751
120.495506,1000,728.514497
116.03338,1000,729.922581
119.071288,1000,731.216864
114.232806,1000,732.617755
116.449419,1000,733.918271
117.026511,1000,735.319964
115.607599,1000,736.609425
113.432769,1000,738.012777
117.449081,1000,739.302745
115.655702,1000,740.699501
115.390599,1000,741.980982
117.292367,1000,743.392589
119.506787,1000,744.677392
114.562539,1000,746.083104
118.047079,1000,747.372176
114.51748,1000,748.636501
120.843824,1000,750.046068
120.812757,1000,751.365062
120.972072,1000,752.872594
121.913764,1000,754.209609
115.567462,1000,755.654467
121.14309,1000,756.934162
120.110074,1000,758.361832
120.032687,1000,759.633184
109.07197,1000,761.098879
107.888893,1000,762.433494
110.000385,1000,763.858576
110.853011,1000,765.154417
111.888088,1000,766.555181
114.276253,1000,767.837093
110.919754,1000,769.24706
108.93222,1000,770.530793
112.590785,1000,771.93747
112.277474,1000,773.22015
115.151387,1000,774.618549
112.99888,1000,775.887074
111.404558,1000,777.295989
116.128843,1000,778.56525
118.661436,1000,779.972392
110.949709,1000,781.261725
119.148872,1000,782.66839
119.820604,1000,783.949236
117.60095,1000,785.361927
119.728648,1000,786.645782
115.170304,1000,788.053485
117.044477,1000,789.339568
118.938424,1000,790.744402
118.815803,1000,792.015267
117.043202,1000,793.437264
120.818063,1000,794.711865
118.332259,1000,796.128109
120.668367,1000,797.496329
121.203569,1000,798.89004
119.185173,1000,800.188132
120.350388,1000,801.586311
122.170916,1000,802.884518
118.751679,1000,804.275296
120.944656,1000,805.562007
122.128292,1000,806.846147
116.815438,1000,808.267451
113.960955,1000,809.543524
115.882528,1000,810.96575
117.966686,1000,812.248113
113.342327,1000,813.658582
116.76266,1000,814.943408
118.949657,1000,816.366654
117.495587,1000,817.652717
114.565558,1000,819.056962
115.892367,1000,820.346383
113.8987,1000,821.755467
114.392064,1000,823.054946
115.483867,1000,824.465012
118.950862,1000,825.761426
117.460281,1000,827.174116
117.593211,1000,828.443451
114.572507,1000,829.899373
117.901991,1000,831.238845
117.455503,1000,832.636912
117.659938,1000,833.921388
121.455776,1000,835.341933
118.236223,1000,836.617661
119.021852,1000,838.022287
122.631293,1000,839.309515
120.142805,1000,840.718251
121.730547,1000,842.002183
120.293977,1000,843.414907
122.169696,1000,844.69681
123.127992,1000,846.101061
122.150695,1000,847.35885
118.150808,1000,848.765573
110.297907,1000,850.052487
110.021504,1000,851.475846
111.603845,1000,852.746644
112.694761,1000,854.17474
113.711454,1000,855.455878
110.126939,1000,856.864768
109.590842,1000,858.159621
106.339081,1000,859.559513
107.788304,1000,860.840322
114.038952,1000,862.24964
107.080622,1000,863.536583
109.509985,1000,864.820442
109.423312,1000,866.227912
110.275636,1000,867.512356
111.355216,1000,868.920841
111.033841,1000,870.216294
110.945762,1000,871.618103
115.51255,1000,872.900072
112.764607,1000,874.355818
112.154649,1000,875.641658
113.153083,1000,877.06865
113.053423,1000,878.358665
111.40653,1000,879.758488
114.077465,1000,881.043577
115.527285,1000,882.452381
113.978195,1000,883.736389
114.432687,1000,885.164288
114.522336,1000,886.446778
116.808537,1000,887.85584
114.351959,1000,889.139608
115.652827,1000,890.549531
113.778571,1000,891.833501
116.840389,1000,893.247138
119.582634,1000,894.528144
119.585648,1000,895.932272
118.168987,1000,897.210711
118.929643,1000,898.645605
113.096558,1000,900.008636
118.944405,1000,901.434189
116.019932,1000,902.699324
119.91357,1000,904.124625
115.669013,1000,905.396064
115.988247,1000,906.819267
118.024838,1000,908.1073
118.539396,1000,909.509852
121.150046,1000,910.796363
117.377189,1000,912.218593
122.019239,1000,913.493025
121.786063,1000,914.899967
118.099207,1000,916.206842
120.788566,1000,917.608087
122.403873,1000,918.893405
