# {"t_start": 1596457697.7324684, "env_id": "Ant-v2"} 
r,l,t 
-1690.836599,1000,295.505459
-16.010331,14,295.531387
-40.171535,30,295.591121
-16.423233,8,295.607079
-39.608493,18,295.644018
-22.005277,22,295.689894
-139.356756,53,295.789673
-52.855474,36,295.854994
-28.42913,13,295.883884
-21.090289,30,295.947099
-31.69114,28,296.001849
-58.345114,45,296.085624
-37.741802,23,296.129508
-29.995632,12,296.156435
-162.616601,103,296.345136
-73.26358,52,296.450166
-32.439834,12,296.472106
-41.265415,26,296.52098
-208.778822,128,296.764561
-28.789566,16,296.795508
-95.968355,71,296.942117
-38.701511,20,296.985969
-10.99519,11,297.012929
-133.844138,74,297.155548
-49.692273,36,297.223365
-1.845442,15,297.252286
-131.496432,67,297.511561
-35.05917,33,297.57539
-47.543328,25,297.626254
-47.605988,47,297.71801
-47.385348,16,297.74749
-51.876885,29,297.802343
-38.451741,29,297.857645
-56.758828,44,297.956926
-92.099334,39,298.031726
-104.945507,47,298.122484
-34.479043,27,298.177337
-54.015536,45,298.261113
-72.74776,113,298.480527
-22.817026,11,298.502468
-27.372414,20,298.540367
-139.251963,51,298.642096
-1589.07328,1000,300.63782
-93.100496,58,300.754308
-65.152248,19,300.790211
-17.326365,21,300.830105
-21.537449,31,300.893935
-124.995602,76,301.049519
-55.304755,48,301.147257
-6.167742,14,301.174186
-38.964141,23,301.218068
-17.035888,27,301.267935
-34.097351,31,301.326778
-84.070736,34,301.394596
-44.785399,25,301.448869
-11.720679,20,301.638133
-57.569264,38,301.705983
-32.931244,30,301.758842
-25.222983,19,301.792756
-25.015853,19,301.827694
-204.328639,105,302.020585
-3.171453,11,302.041529
-33.435909,30,302.110344
-92.337685,58,302.240723
-99.2391,42,302.335437
-27.571564,40,302.426879
-96.529496,39,302.500678
-98.710021,79,302.652271
-48.578852,33,302.71906
-2.999836,27,302.778934
-15.7226,12,302.807854
-27.385058,25,302.868661
-95.51983,48,302.97338
-161.488187,98,303.159919
-40.124276,19,303.194862
-97.678261,36,303.259653
-23.209046,29,303.32854
-65.13264,56,303.432261
-18.34144,11,303.448427
-74.744997,42,303.523094
-49.367218,18,303.55267
-150.043715,105,303.74101
-83.184844,54,303.838064
-92.459324,60,303.945941
-27.154526,13,303.969877
-66.559238,31,304.025095
-117.2496,55,304.154721
-55.311971,25,304.212594
-19.647586,10,304.235502
-74.080513,44,304.330279
-107.830749,68,304.462925
-21.676369,11,304.482873
-79.033624,49,304.582611
-22.342865,15,304.616516
-64.274033,31,304.685298
-36.36485,34,304.760134
-61.889051,30,304.823928
-31.200842,22,304.873793
-92.684607,49,304.964587
-20.461092,26,305.010462
-32.871081,21,305.050356
-49.892142,52,305.157069
-28.207478,41,305.234862
-53.760627,34,305.29705
-31.279696,11,305.317996
-49.803209,32,305.374843
-23.246272,17,305.40295
-74.620741,71,305.531495
-75.383046,34,305.59632
-116.785945,71,305.849644
-27.648369,15,305.878566
-90.292682,44,305.955361
-40.716115,29,306.010182
-54.746739,31,306.093959
-28.507774,14,306.124875
-1614.214873,1000,308.083062
-384.112713,169,308.427374
-46.138932,28,308.481229
-100.095041,110,308.705596
-66.947987,44,308.796354
-24.95503,24,308.847217
-123.529955,97,309.075608
-29.176817,14,309.111511
-9.253893,12,309.139442
-63.329371,44,309.238278
-20.784889,12,309.266203
-63.387777,41,309.355963
-47.618808,23,309.403835
-21.022819,26,309.459687
-57.320591,37,309.54047
-78.446372,50,309.676619
-11.192421,8,309.697562
-56.041513,25,309.756405
-16.55663,10,309.782338
-142.666268,60,309.931935
-51.854303,47,310.307931
-73.394342,30,310.394703
-22.994976,14,310.451548
-31.982441,16,310.493436
-45.689702,25,310.55926
-57.077315,42,310.690907
-49.444777,18,310.741804
-19.846644,23,310.809592
-16.13112,16,310.854548
-19.14707,12,310.885432
-135.974016,72,311.090882
-16.587003,15,311.13277
-32.644837,24,311.197598
-10.863556,11,311.222532
-37.601231,19,311.283403
-21.859606,12,311.324292
-44.888225,35,311.406073
-31.081793,14,311.438951
-156.637808,105,311.744138
-33.852451,18,311.79201
-20.386199,36,311.896727
-40.719169,23,311.940004
-7.952465,14,311.969957
-34.69904,14,311.999845
-240.455971,136,312.289084
-83.776121,37,312.359894
-46.009869,28,312.414748
-154.490544,108,312.637152
-96.207603,90,312.814647
-15.209541,11,312.835624
-32.278917,12,312.860522
-46.006466,25,312.909425
-50.817531,18,312.945328
-18.479833,10,312.965277
-132.422699,108,313.194663
-34.84227,25,313.243568
-16.205502,18,313.279455
-42.395833,31,313.342272
-21.259195,9,313.35926
-59.072793,29,313.418105
-32.008601,15,313.446027
-96.157557,54,313.55498
-82.053995,67,313.695892
-27.337841,12,313.72282
-46.076001,24,313.773132
-22.286559,18,313.811066
-1641.34588,1000,315.922355
-45.380051,36,315.991204
-71.698165,33,316.06002
-62.860083,51,316.165704
-18.052227,29,316.22059
-14.109158,11,316.242532
-31.997712,15,316.271423
-145.027945,62,316.391134
-16.598609,14,316.417033
-60.562901,43,316.501843
-27.32819,14,316.52877
-1203.602673,718,317.950342
-18.133028,12,317.973825
-12.958755,12,317.996794
-16.922027,22,318.040679
-24.893131,32,318.110494
-71.367581,35,318.17831
-10.59766,10,318.198224
-32.127051,14,318.225185
-10.79008,13,318.251115
-32.065441,20,318.291012
-51.939767,47,318.381236
-97.145953,55,318.481227
-125.398897,75,318.633784
-38.788093,46,318.73252
-69.161271,34,318.807351
-53.35961,50,318.906055
-149.321944,63,319.022744
-19.924626,15,319.053688
-54.059951,25,319.250136
-41.95858,22,319.295016
-22.718738,22,319.336905
-16.844028,14,319.374804
-28.047559,17,319.40971
-14.683783,19,319.44868
-209.24378,127,319.712153
-85.374942,63,319.842997
-168.589039,85,320.0295
-1472.015022,1000,322.00403
-33.856712,17,322.03794
-132.388512,51,322.136542
2.912301,54,322.236279
-159.575534,73,322.380926
-91.580255,65,322.501571
-147.737605,129,322.743922
-63.118829,35,322.813735
-1449.732012,1000,324.879782
-30.904715,17,324.914684
-37.943579,30,324.970535
-57.509745,24,325.015418
-31.348761,13,325.041346
-36.828306,12,325.065282
-68.362011,34,325.129112
-109.571954,69,325.254778
-82.020897,41,325.335561
-4.733212,13,325.3585
-95.998726,52,325.454244
-45.411875,18,325.487154
-57.32456,16,325.518073
-28.993843,18,325.554976
-26.750389,22,325.601848
-14.204308,19,325.635757
-45.857722,49,325.729001
-48.79012,28,325.781861
-16.047827,10,325.802806
-100.955152,78,325.944154
-6.474137,12,325.973855
-59.356326,42,326.055558
-26.023457,18,326.092115
-19.214157,14,326.122034
-212.970119,130,326.369831
-63.969498,30,326.425683
-8.260583,31,326.485521
-21.055716,14,326.512419
-52.424736,30,326.574284
-12.413352,15,326.6052
-66.868349,40,326.680001
-49.346999,30,326.740838
-16.274495,22,326.78871
-31.807527,16,326.822618
-81.431161,50,326.934323
-14.280074,9,326.952275
-1398.500143,986,329.019889
-22.175615,16,329.053764
-28.063264,12,329.104662
-34.697278,15,329.133585
-12.254267,10,329.152602
-60.843893,61,329.264271
-67.757089,33,329.32913
-16.354603,10,329.347081
-17.840679,11,329.368026
-22.574931,11,329.388971
-143.592595,72,329.514726
-41.584031,34,329.589368
-43.806723,23,329.634245
-135.300425,100,329.82305
-1536.643549,1000,331.959419
-40.679507,28,332.010322
-30.897669,23,332.052208
-23.249576,14,332.079103
-18.753644,10,332.099049
-46.666338,35,332.164874
-20.078693,20,332.202774
-83.765651,60,332.31255
-53.775903,49,332.405341
-92.789561,64,332.523027
-46.469047,16,332.552948
-139.932085,83,332.703515
-96.570746,67,332.861093
-21.773914,12,332.90002
-28.495287,33,332.980804
-17.112277,12,333.013687
-135.04718,86,333.225117
-14.753369,11,333.256035
-1448.24754,1000,335.78747
-29.383394,18,335.838334
-116.06168,60,335.998906
-21.935655,13,336.0378
-45.195778,14,336.08667
-65.450245,30,336.194906
-17.344996,12,336.2348
-15.577601,20,336.317579
-145.16336,79,336.580266
-84.231501,57,337.040037
-4.239865,35,337.138772
-15.048006,16,337.187643
-95.630392,64,337.38312
-24.461243,21,337.436977
-115.628107,82,337.674345
-27.810881,20,337.748144
-19.509831,16,337.800006
-45.985017,21,337.875807
-49.989348,27,337.967557
-39.888665,24,338.036066
-6.467707,15,338.079952
-86.683318,96,338.333576
-95.663781,50,338.447274
-59.008913,35,338.522057
-24.698202,14,338.551993
-12.34827,12,338.579886
-46.501332,30,338.65073
-26.81283,29,338.723502
-31.546333,16,338.76938
-15.739536,21,338.822236
-51.873977,31,338.893046
-21.112146,9,338.912034
-54.928605,38,338.986461
-89.355848,68,339.115694
-20.884591,13,339.13863
-83.824312,27,339.192456
-253.104466,111,339.41826
-107.490159,56,339.524246
-102.197873,64,339.657118
-40.259475,18,339.695983
-36.942985,40,339.779034
-30.115695,26,339.83323
-25.485419,20,339.876081
-25.820648,12,339.899018
-25.147888,12,339.923953
-29.125419,13,339.950913
-32.619401,23,339.993768
-51.101315,24,340.045658
-14.983169,13,340.073585
-12.383401,14,340.103505
-1380.157526,1000,342.388436
-10.469564,13,342.415331
-83.723729,74,342.563587
-21.469456,17,342.596532
-70.859828,38,342.666179
-32.609978,24,342.718043
-140.714822,83,342.915988
-59.123381,20,342.970843
-100.95185,44,343.062625
-49.997003,28,343.11981
-15.706271,23,343.161702
-49.372621,60,343.282304
-88.768248,87,343.452852
-16.557074,25,343.499313
-19.551539,14,343.526242
-139.694617,75,343.665257
-48.455334,28,343.722103
-67.779348,46,343.807876
-72.333279,28,343.861438
-20.612222,18,343.895381
-11.658665,28,343.951246
-22.633561,17,343.983127
-43.938813,43,344.062945
-33.733189,13,344.087877
-38.73967,24,344.132757
-48.17764,29,344.18861
-165.926298,81,344.349179
-94.858967,32,344.408023
-13.906364,14,344.435948
-14.240738,15,344.465833
-16.689384,9,344.482824
-39.437261,17,344.514704
-10.351523,7,344.527701
-52.097817,35,344.593527
-67.938276,38,344.662309
-28.665297,58,344.782988
-339.941177,224,345.205905
-11.711702,11,345.229877
-92.627505,82,345.380663
-91.977926,38,345.461941
-19.879999,11,345.490895
-9.631982,13,345.516101
-10.25992,33,345.577968
-42.328942,25,345.623812
-314.782251,197,346.138472
6.11228,14,346.164404
-24.704328,16,346.198311
-14.709187,13,346.247148
-60.652107,49,346.339969
-112.403133,63,346.460649
-13.722118,51,346.556395
-70.592345,58,346.666267
-45.368213,54,346.786942
-11.999894,14,346.813839
-95.39988,36,346.882653
-17.838595,40,346.961476
-168.238894,100,347.148978
-46.619459,20,347.192826
-32.235243,20,347.241693
-105.599108,58,347.360402
-69.800744,42,347.45017
-11.501116,17,347.483083
-131.686134,80,347.63587
-28.657878,22,347.677792
-43.841665,41,347.758573
-39.891014,28,347.811435
-112.963655,55,347.919112
-55.385498,26,347.974052
-32.251857,17,348.007991
-19.685939,34,348.072201
-50.233692,55,348.175235
-141.491295,70,348.312166
-0.600095,17,348.344048
-34.123933,45,348.428134
-61.683286,38,348.492854
-4.16255,13,348.525611
-63.230843,32,348.586454
-33.713086,28,348.639291
-54.202993,79,348.794909
-10.66792,18,348.828822
-93.965952,112,349.042246
-48.640864,49,349.13201
-57.065371,36,349.202786
-10.287556,27,349.257672
-18.022335,14,349.284567
-5.955602,34,349.349427
-216.696831,161,349.650808
-58.732208,34,349.717647
-73.105911,64,349.836334
-67.027814,39,349.910137
-72.828086,55,350.015854
-30.898404,30,350.071705
-38.764383,21,350.242252
-23.444705,16,350.272139
-31.470215,22,350.314025
3.598093,20,350.350959
-46.150905,48,350.445707
-1364.135995,1000,352.414152
-1358.650776,1000,354.494664
-39.81435,17,354.525549
-60.38312,51,354.622323
-19.791812,12,354.645264
-28.520227,22,354.688155
-35.712798,32,354.749982
-45.548234,96,354.931497
-31.128565,48,355.030233
-10.846627,14,355.056164
-32.290318,21,355.097053
-42.623215,34,355.159893
-17.408589,18,355.196826
-9.225048,12,355.219768
-10.952209,17,355.251717
-50.887817,23,355.29457
1.79918,45,355.382364
-103.952235,61,355.51945
-86.587263,35,355.585183
-115.814395,89,355.758162
-30.387224,14,355.785088
-1289.966864,1000,357.789429
-77.1248,47,357.883179
-50.669635,32,357.946492
-35.225375,43,358.030265
-45.01655,33,358.104034
-87.847457,48,358.207789
-62.804923,50,358.318536
-165.345794,58,358.427029
-22.37844,8,358.568123
-35.680252,28,358.622975
-55.166892,36,358.692087
-1232.484963,1000,360.661263
-44.412081,52,360.764259
-28.114851,18,360.798168
-48.388949,27,360.849997
-33.499294,39,360.927054
-35.519167,22,360.973896
-58.492542,63,361.092612
-28.352471,35,361.158434
-1190.968253,1000,363.256444
-123.840532,74,363.408039
-27.952688,22,363.450615
-28.2544,26,363.503057
-24.197178,16,363.532956
-42.475248,49,363.62697
-106.839675,82,363.794555
-32.987318,33,363.858353
-43.535616,34,363.924211
-12.559967,14,363.951138
-43.442117,30,364.010957
-23.77507,12,364.033865
-12.011878,12,364.059828
-69.231368,37,364.130637
-14.852928,25,364.17748
-52.86505,49,364.280237
-25.17059,17,364.312152
-57.677806,53,364.417869
-18.951392,18,364.454739
-7.00133,21,364.495662
-29.900042,26,364.545528
-152.479895,90,364.723063
-13.91669,11,364.745992
-31.180301,32,364.806829
-50.327101,37,364.878605
-85.436855,58,364.992338
-316.955388,238,365.445081
-10.306471,13,365.470017
-15.922507,24,365.518167
-45.922027,36,365.587253
-32.65549,22,365.628177
-101.029234,105,365.834122
-45.402845,18,365.869026
-15.502129,16,365.900247
-17.105049,14,365.929167
-113.710103,64,366.052067
-1254.501526,1000,368.148944
-31.361054,25,368.1996
-14.577128,17,368.234507
-24.923865,14,368.261435
-8.113274,16,368.292321
-17.300443,8,368.307853
-27.747053,26,368.356753
-29.899201,42,368.43708
-20.2441,11,368.463014
-106.617075,50,368.561746
-59.473683,94,368.740269
-19.36762,33,368.803102
-22.009953,20,368.840967
-22.743796,12,368.865934
-1261.940639,1000,370.795614
-179.92023,87,371.094146
-19.432739,18,371.128054
-18.067962,22,371.168979
-37.044994,15,371.201895
-52.986063,46,371.286884
-17.336445,9,371.303804
-33.488652,32,371.364631
-49.73473,42,371.445485
-45.093374,37,371.521537
-29.464362,22,371.563426
-41.313518,72,371.702058
-37.355681,23,371.746937
-29.656836,14,371.771868
-105.581748,70,371.905478
-81.359223,55,372.040151
-20.245217,18,372.074027
-7.040449,25,372.120902
-10.676885,10,372.139884
-42.5649,36,372.210695
-26.904888,16,372.240617
-14.410085,11,372.261526
-132.94901,95,372.442076
-18.403132,15,372.473958
-64.87527,36,372.54979
-35.090441,18,372.584697
-9.682575,31,372.640548
-62.939987,46,372.733226
-66.000924,54,372.833926
-62.903983,39,372.908757
-20.283837,11,372.931665
-32.387617,16,372.967601
-36.606973,21,373.007494
-66.170625,78,373.154069
-44.326465,29,373.209953
-23.068208,21,373.250845
-1282.063214,1000,375.357945
-37.520701,23,375.403738
-40.877597,31,375.462712
-52.358793,55,375.570679
-31.295638,20,375.608578
-80.541415,71,375.750454
-90.965988,57,375.858455
-6.796397,17,375.892362
-25.303511,11,375.913307
-63.041203,32,375.978639
-24.899784,28,376.033492
-157.632927,112,376.25191
-64.098672,29,376.30776
-17.053469,13,376.332693
-27.767649,30,376.390538
-5.126719,12,376.412479
-21.817718,29,376.47232
-31.802622,29,376.52817
-106.634352,70,376.661813
-19.232651,22,376.708689
-19.959808,15,376.7416
-6.829885,21,376.780495
-22.469272,23,376.826373
-23.096525,13,376.85031
-137.110702,90,377.029034
-82.951704,47,377.117797
-114.138093,67,377.254431
-16.651492,20,377.29233
-53.357108,41,377.370123
-244.473,209,377.776269
-1201.311714,1000,379.962942
6.557711,23,380.006826
-1218.832993,1000,382.060841
-24.324759,18,382.094751
-14.249821,10,382.114698
-20.257868,13,382.138633
-1203.824284,1000,384.667371
-27.788006,24,384.722258
-19.707275,22,384.77409
-24.779724,30,384.843899
-29.394945,41,384.943668
-65.962308,59,385.066341
-4.600789,11,385.09127
-24.944927,57,385.201012
-18.720202,38,385.278836
-19.519809,28,385.353604
-11.34044,12,385.384524
-33.734985,25,385.444395
-46.816194,30,385.505231
-12.19182,18,385.540139
-15.89945,20,385.581031
-46.946195,50,385.68176
-26.735137,9,385.702696
-20.008436,14,385.729632
-22.335324,22,385.773513
-28.180915,13,385.798448
-9.354073,12,385.824377
-31.634016,26,385.879231
6.369103,14,385.908152
-18.442792,12,385.93209
-33.405753,24,385.979962
0.443118,65,386.10617
-26.588564,11,386.128109
-18.646933,17,386.162019
-31.343766,31,386.225849
-48.546221,34,386.293673
-32.981999,18,386.329599
-32.824934,21,386.370456
-88.60774,39,386.443829
-36.139643,30,386.499714
-24.022352,27,386.554537
-0.798349,22,386.610384
-68.522711,48,386.788059
-33.073681,15,386.822965
-63.298152,41,386.923728
-36.032287,28,386.997532
-23.344405,13,387.027451
5.000346,15,387.064319
-8.964108,9,387.089255
-1084.846214,1000,389.723287
-13.491262,11,389.745229
-22.462172,15,389.77814
-10.551552,12,389.811059
-24.766174,17,389.860925
-84.625242,45,389.96864
-19.004367,14,390.001549
-10.072547,12,390.028477
-1198.652713,1000,392.268829
-20.051955,22,392.313679
-57.62816,27,392.382527
-33.283832,29,392.450313
-12.531956,17,392.489208
-11.353093,11,392.52212
-76.511182,57,392.680697
-118.118148,102,392.94849
-6.405367,7,392.965447
-27.884619,26,393.029275
-24.131775,26,393.096096
-32.140518,22,393.148955
-32.245552,28,393.210404
-14.63957,34,393.309188
-29.429168,31,393.417793
-28.755,16,393.465665
-105.317198,97,393.740929
-23.431396,19,393.983283
-17.898314,14,394.019186
-21.118946,20,394.075036
-23.332616,40,394.200699
-164.65466,125,394.534096
-40.449117,50,394.660187
-3.670107,43,394.771888
-54.958251,37,394.869625
-20.582089,15,394.917529
-53.703354,22,394.972351
-41.948582,22,395.02521
-18.894537,19,395.077071
-155.310046,123,395.416165
-24.684457,20,395.460048
-27.910398,29,395.524863
-18.556246,17,395.566453
-32.575282,23,395.629286
-25.583761,25,395.699156
-44.709621,55,395.887652
-10.053409,70,396.048222
2.724698,11,396.072177
-19.509147,38,396.165925
2.082108,49,396.270646
-45.982101,26,396.342455
-53.637477,58,396.478091
-7.570477,11,396.512001
-131.456434,94,396.803261
-17.929988,15,396.844151
-11.444063,16,396.885091
-8.870473,8,396.90417
-27.532649,16,396.945859
-5.877984,10,396.974781
-14.899866,8,396.991039
-43.672234,34,397.080877
-17.644726,31,397.150723
9.542726,24,397.222834
-36.65632,22,397.303588
-57.734985,61,397.47811
-13.560386,51,397.602935
-17.195234,12,397.628864
-38.808977,20,397.671748
-8.298949,12,397.70067
-8.630724,21,397.752533
-63.675192,34,397.827333
-81.78071,43,397.915135
-24.103103,18,397.956011
-62.106958,34,398.044785
-26.874438,29,398.096648
-14.402808,10,398.114597
-56.822936,62,398.238236
-45.398951,43,398.327995
3.046455,10,398.349974
-42.942417,51,398.45469
-13.098343,13,398.479625
-19.358514,18,398.521477
-14.885096,27,398.57733
-68.93924,63,398.744881
4.960715,22,398.791755
-25.546319,20,398.834675
-77.27363,100,399.057048
-9.063066,12,399.086999
-22.782158,17,399.260539
-9.419367,16,399.298403
-24.45728,16,399.332314
-57.786244,43,399.429051
-1.048312,31,399.503865
3.043372,13,399.535768
-13.850268,12,399.561696
-178.26704,141,399.830977
-40.746596,16,399.859901
-48.346136,29,399.912758
-18.842967,23,399.95365
-26.346476,53,400.048398
-24.626574,32,400.119207
-66.157806,52,400.232903
-46.938818,51,400.344604
-4.505122,16,400.380508
-17.823424,16,400.414418
-6.291105,64,400.554044
-1050.813666,1000,402.700713
-14.914109,15,402.731632
-9.082195,38,402.82239
-11.129622,13,402.852343
-19.361098,12,402.885222
-48.168729,26,402.943098
-30.070809,33,403.008892
-50.884172,28,403.062778
-41.352915,43,403.146522
-24.22858,26,403.196389
-51.36335,32,403.253236
-975.372663,1000,405.323485
-20.79306,23,405.36305
-54.765702,45,405.45607
-45.126275,21,405.500949
-25.756995,18,405.538849
-9.589216,20,405.584693
-7.618834,6,405.597689
-73.886793,36,405.664512
-17.355977,11,405.684459
-35.585606,33,405.747259
-26.573284,13,405.773222
-32.316708,26,405.829039
-54.831703,26,405.87794
-20.338194,21,405.915806
-3.140024,10,405.93479
-60.700986,55,406.038512
-33.577883,30,406.096359
-0.324843,8,406.112283
-37.244292,24,406.166171
-21.551229,19,406.207061
-5.491508,17,406.24097
0.452506,10,406.260918
-22.613766,33,406.3307
-56.756672,77,406.493298
-28.795879,44,406.607989
-5.735989,8,406.623947
-56.454631,54,406.729631
-55.696379,75,406.863507
-20.796102,17,406.895454
-14.79584,19,406.93033
-72.714059,34,406.992194
-95.237203,65,407.109876
-23.338552,26,407.156753
-151.87342,130,407.382149
-10.026084,15,407.408079
-20.999106,15,407.435008
-16.224653,42,407.50881
6.749825,13,407.523877
-25.487097,25,407.574526
-36.102994,59,407.802916
-16.009622,13,407.825856
-51.769153,49,407.911625
-37.114848,23,407.951518
-18.767793,16,407.980445
-44.855866,39,408.04826
-13.675081,25,408.092109
-30.081596,26,408.139017
-0.504875,19,408.172931
-42.952533,19,408.20584
-58.513435,30,408.258697
-32.351045,30,408.312555
-11.855369,15,408.338484
-11.819791,13,408.36242
-88.563627,77,408.495065
-20.288733,13,408.518004
-25.757607,9,408.533962
-31.756658,12,408.554905
-33.457587,26,408.602781
-36.634925,17,408.633694
-15.754466,13,408.656633
8.458106,20,408.691541
-32.389551,38,408.757366
-49.549412,87,408.908963
-22.642386,24,408.950849
-10.209701,11,408.970793
-19.607893,15,408.996726
-6.315575,9,409.012682
-5.09549,16,409.040606
-49.969939,41,409.113412
-11.429738,12,409.133362
0.416486,69,409.252043
-17.349114,22,409.289942
-89.251958,111,409.50633
-124.706903,92,409.741702
-17.482747,27,409.822518
-1092.554139,1000,412.517798
-50.802188,22,412.567665
-11.766605,27,412.628503
-4.570398,32,412.702306
-36.45023,18,412.737212
-19.641721,12,412.761148
-2.454773,12,412.784087
-20.386296,15,412.81301
-102.586071,70,412.961613
-18.552639,17,412.997517
-23.149222,40,413.081293
-13.921231,51,413.185016
-25.842801,15,413.214936
-24.885227,19,413.254831
-59.209569,36,413.337608
-40.082134,30,413.405932
-7.547667,12,413.430866
-95.597653,58,413.562514
-14.974242,17,413.597421
-24.159251,17,413.63133
-24.372113,14,413.658259
-33.449796,29,413.715106
-6.744556,16,413.747021
-148.094181,75,413.899122
-35.021491,20,413.946995
-29.54767,25,414.003841
-28.658544,15,414.035756
-67.837914,43,414.12851
-29.901728,44,414.222257
-16.164905,14,414.250183
-132.485637,84,414.420728
-46.25586,28,414.484556
-14.866337,14,414.519465
-3.233206,9,414.539409
8.554247,18,414.579304
-30.121226,24,414.627176
-14.534301,10,414.647122
-95.372102,86,414.824647
-33.447538,31,414.886482
-31.259326,25,414.946321
-12.15336,9,414.967269
-2.411888,18,415.006162
-32.017349,18,415.041068
-29.411589,24,415.091932
-13.439739,18,415.130828
-48.76243,61,415.257614
-29.127867,50,415.364051
-34.447634,27,415.433864
-14.608944,13,415.470765
-91.626522,67,415.61411
-67.855367,51,415.718831
-17.685256,12,415.746756
-23.986815,15,415.777676
-85.845207,37,415.856463
-42.517185,32,415.926276
-953.945257,1000,418.084454
-65.131929,47,418.178204
-108.161136,52,418.280929
-35.517742,25,418.334784
-0.549996,15,418.36271
-62.857246,67,418.494358
-0.680648,11,418.5163
-991.592221,1000,420.538165
-950.38999,1000,422.713155
-2.642249,27,422.762989
-21.313614,24,422.807902
-81.567548,38,422.878719
-5.784063,10,422.897629
-30.475858,33,422.964483
-56.178321,51,423.071199
-14.985421,31,423.134032
-32.565011,24,423.185861
-47.026835,44,423.27665
9.780562,17,423.311523
-3.569712,20,423.349456
-67.596885,41,423.429242
-27.009401,17,423.463151
-22.700991,24,423.511987
-8.017399,30,423.571829
-135.571324,85,423.749385
-41.342441,25,423.800248
-30.787228,27,423.853078
-3.802444,24,423.906639
-26.056584,21,423.949559
-33.288577,29,424.010203
-8.610895,41,424.093176
20.473561,35,424.163497
-69.350687,57,424.284717
1.152911,60,424.401408
-22.79167,29,424.460249
-55.07751,38,424.537011
-18.653616,18,424.575907
-10.818501,10,424.597883
-26.310764,55,424.717528
-49.966004,44,424.8153
-16.238793,13,424.847183
-2.260437,15,424.884083
-48.048017,21,424.926003
-267.544593,185,425.266143
-14.827104,31,425.443696
1.246324,49,425.531461
-8.472875,18,425.564374
-44.117662,27,425.616208
-53.357085,39,425.686287
-36.023855,19,425.72116
-2.888196,23,425.763081
-3.801801,16,425.793
-13.909932,33,425.861786
-30.083164,35,425.935621
13.953473,14,425.964545
-187.944351,124,426.196888
-21.639781,16,426.226808
-69.386603,61,426.334554
-20.34727,29,426.388391
-40.777156,43,426.466202
-19.163999,14,426.491103
-22.043174,12,426.513076
9.334571,16,426.541999
-3.746658,8,426.555966
-31.845176,28,426.608821
-47.60136,30,426.662677
-21.056515,27,426.711602
-9.045877,33,426.770445
-51.616877,76,426.908078
-33.105054,21,426.946941
-21.141835,26,426.99689
-19.848125,16,427.025851
-57.430816,49,427.116956
-27.319884,14,427.135737
-7.589455,9,427.159476
-9.825679,13,427.184289
-18.472792,15,427.21557
-84.291002,99,427.421055
-0.757429,31,427.482856
-23.111183,18,427.517796
-19.940727,34,427.579198
-20.037263,23,427.633883
-33.524443,43,427.739567
-31.237983,40,427.833317
-17.47431,22,427.881189
2.165319,20,427.923079
-1025.641048,1000,430.160278
-22.038189,23,430.205153
-71.779976,75,430.355752
-22.335334,45,430.447507
-12.179144,21,430.486401
-38.763522,26,430.540258
-14.761708,14,430.570176
-33.921925,38,430.653923
-44.839685,65,430.832445
-8.982676,13,430.860369
-5.982,18,430.900295
-3.37455,23,430.957148
-55.048905,40,431.035933
-14.75441,24,431.082774
-21.312613,54,431.18358
-18.567885,21,431.223474
-40.746291,18,431.277293
-78.569251,39,431.36107
-85.639417,68,431.492071
-31.480644,16,431.522257
0.240252,28,431.574778
-13.207471,13,431.601705
-39.190298,28,431.652567
-19.253644,56,431.758286
-7.594159,9,431.775239
-78.51887,87,431.943789
8.24686,10,431.96673
-22.792615,13,431.994619
-31.109027,34,432.058483
-48.870279,41,432.137272
-11.180047,23,432.184149
-20.081352,10,432.204093
-19.391223,23,432.249971
-18.282117,12,432.27291
13.598033,30,432.34073
-34.592608,31,432.407517
-14.258317,18,432.450434
-35.503608,66,432.605912
-32.297269,26,432.654977
-73.012205,49,432.744749
-8.576381,17,432.776664
-949.038878,1000,434.845439
-18.905647,13,434.874395
1.132407,65,434.995131
-8.771622,20,435.032998
-31.718722,29,435.091874
-52.216468,38,435.161688
-25.457761,24,435.206568
-95.323464,51,435.303309
-25.721731,19,435.349153
-45.77588,25,435.397025
-15.481405,33,435.457898
-62.689701,47,435.545244
4.586156,19,435.58913
-19.070398,12,435.611067
-48.65841,44,435.692848
-22.283635,19,435.727755
-5.439145,12,435.750696
-6.858296,14,435.776625
-5.924145,12,435.802556
-48.874417,29,435.865388
-48.967403,28,435.919243
-2.74501,15,435.947136
-33.969731,25,435.994044
-41.424902,83,436.150243
-29.029749,16,436.180194
-5.860745,19,436.215102
-116.170434,89,436.387947
-25.332364,14,436.413879
-26.509522,12,436.436783
-46.976702,37,436.505633
-67.674044,58,436.615341
-16.781916,17,436.648218
-19.022898,46,436.733025
-17.72695,12,436.755965
-6.020473,15,436.783856
-42.7101,22,436.826774
-16.127923,25,436.875796
-25.954117,30,436.93065
-88.858535,107,437.136511
-37.628178,23,437.179404
-33.155411,28,437.230263
-27.828671,19,437.266143
-79.904766,32,437.328068
7.591255,25,437.375043
-894.246863,1000,439.577499
-15.10897,34,439.664267
-843.272921,1000,441.90571
-23.719802,22,441.950622
-50.439076,46,442.042018
-19.683936,29,442.097414
-8.499945,21,442.136307
-9.163412,18,442.170217
-16.268191,31,442.230056
