# {"t_start": 1596461181.2465937, "env_id": "HalfCheetah-v2"} 
r,l,t
937.841205,1000,329.415341
939.653365,1000,330.740767
963.534748,1000,332.178956
970.008655,1000,333.502416
582.515145,1000,334.93583
74.078393,1000,336.238382
1158.94842,1000,337.664572
979.97722,1000,338.982049
1093.890398,1000,340.411195
1021.026454,1000,341.727676
1222.099665,1000,343.156856
1108.614196,1000,344.469348
956.244456,1000,345.899562
744.429518,1000,347.212018
1207.47987,1000,348.638239
143.680136,1000,349.950729
932.746223,1000,351.257204
1124.430366,1000,352.79453
1057.067208,1000,354.114003
930.16709,1000,355.554185
-288.874771,1000,356.880607
981.661961,1000,358.317766
1138.442464,1000,359.637239
1112.029653,1000,361.068413
1009.463577,1000,362.379908
1024.937815,1000,363.805099
1035.560231,1000,365.109612
992.295928,1000,366.536797
745.239544,1000,367.848292
876.258027,1000,369.280496
951.912709,1000,370.597976
899.905161,1000,372.031111
1145.577326,1000,373.384494
825.771696,1000,374.817662
1037.410807,1000,376.126165
1200.203403,1000,377.556343
1263.01491,1000,378.865843
1026.724905,1000,380.290069
1239.486025,1000,381.598537
1257.762585,1000,383.028749
234.790598,1000,384.348227
1109.537614,1000,385.788338
1175.557428,1000,387.107812
1103.921329,1000,388.540982
1062.102845,1000,389.848486
1236.734055,1000,391.274706
1137.681688,1000,392.595177
1217.491154,1000,394.032303
1397.222819,1000,395.352774
1275.213159,1000,396.791925
1301.892808,1000,398.108406
1280.859473,1000,399.551551
1324.873384,1000,400.866037
1455.57688,1000,402.293222
1420.664873,1000,403.611698
1281.08536,1000,405.046892
1272.143406,1000,406.364373
1126.092995,1000,407.801532
1173.251376,1000,409.118012
1090.32889,1000,410.428509
1230.684838,1000,411.870655
1499.413177,1000,413.188099
1378.770017,1000,414.634266
799.296576,1000,415.957729
1355.549708,1000,417.393859
1200.281642,1000,418.705353
1356.213809,1000,420.137524
438.316754,1000,421.449053
1227.303562,1000,422.931059
1442.60454,1000,424.296409
-64.263268,1000,425.741546
1334.04955,1000,427.05703
1281.488514,1000,428.490199
1390.674225,1000,429.806681
1556.205164,1000,431.249857
450.779927,1000,432.579268
1547.258359,1000,434.012471
1409.762084,1000,435.319942
40.173124,1000,436.76109
1398.672243,1000,438.077605
1624.261172,1000,439.511739
1322.936517,1000,440.824231
1447.918737,1000,442.256403
228.589655,1000,443.577869
1324.767426,1000,445.006054
1550.389211,1000,446.307575
653.645786,1000,447.740742
1270.92715,1000,449.057256
1591.337409,1000,450.511338
1389.54116,1000,451.831809
1504.318683,1000,453.26797
1638.27722,1000,454.589437
131.960868,1000,456.028591
1485.675731,1000,457.334101
1472.336612,1000,458.769264
1508.15609,1000,460.089735
1629.860335,1000,461.521939
1661.82805,1000,462.83144
1508.872691,1000,464.263579
1279.124811,1000,465.579063
1360.559883,1000,467.010236
1448.396342,1000,468.317774
1425.301478,1000,469.626277
470.063801,1000,471.065431
1547.358372,1000,472.372936
1477.284392,1000,473.814051
1655.841064,1000,475.122554
1354.445747,1000,476.555041
1417.982104,1000,477.866535
1355.67697,1000,479.304657
1610.571608,1000,480.625128
700.564448,1000,482.070266
1680.524639,1000,483.388741
1650.090627,1000,484.825932
1496.911256,1000,486.141418
1640.782906,1000,487.571593
1668.445669,1000,488.885083
1648.97649,1000,490.309244
1711.302607,1000,491.619775
1656.817432,1000,493.098971
1579.100477,1000,494.475327
1848.357667,1000,495.906502
1424.186241,1000,497.212011
1746.99813,1000,498.643187
1789.499868,1000,499.95767
1459.477944,1000,501.389843
1575.261476,1000,502.705327
1817.371918,1000,504.137465
1770.418214,1000,505.445003
1612.648089,1000,506.875148
1827.01206,1000,508.180658
1708.841328,1000,509.606846
1760.433565,1000,510.915442
1795.480444,1000,512.34562
972.940798,1000,513.666058
1617.165574,1000,515.100257
1808.072769,1000,516.415742
2084.634374,1000,517.848877
1718.167025,1000,519.172373
1826.144453,1000,520.610497
702.596357,1000,521.936984
1820.959775,1000,523.371117
1607.221158,1000,524.694612
1989.551046,1000,526.130773
1412.396559,1000,527.442269
1060.159514,1000,528.754763
502.814147,1000,530.203887
849.505611,1000,531.516378
9.594147,1000,532.951541
1688.025784,1000,534.260044
2019.756404,1000,535.706146
1907.652482,1000,537.025652
1937.757478,1000,538.457824
1903.115611,1000,539.768321
1865.181271,1000,541.204449
1697.309505,1000,542.534925
1973.665693,1000,543.965102
1966.241996,1000,545.270615
2041.347915,1000,546.70877
396.874323,1000,548.02924
1905.168344,1000,549.464406
2015.24308,1000,550.771911
2143.51029,1000,552.201088
1935.494325,1000,553.503608
1847.719424,1000,554.934784
2125.358838,1000,556.243286
363.273918,1000,557.684433
1899.898079,1000,559.001911
2107.326489,1000,560.433051
2026.431748,1000,561.743549
1923.321948,1000,563.205683
1875.034945,1000,564.573028
2054.336578,1000,566.004236
2124.788482,1000,567.317727
-38.252098,1000,568.753888
1892.816068,1000,570.074356
2075.276902,1000,571.510484
2087.219194,1000,572.824971
2088.717999,1000,574.257177
2161.379058,1000,575.572662
2121.236594,1000,577.005831
1126.055446,1000,578.323308
1986.269412,1000,579.76346
2250.089116,1000,581.076947
2226.24925,1000,582.51108
2218.812601,1000,583.829556
2070.209426,1000,585.263723
2182.245432,1000,586.576215
1919.115072,1000,587.884718
2234.449809,1000,589.31792
1990.157017,1000,590.625426
-124.289867,1000,592.08253
1981.886204,1000,593.397018
2077.303687,1000,594.834175
2378.288428,1000,596.151654
-142.353114,1000,597.60078
2154.280341,1000,598.920253
2084.528874,1000,600.357378
2125.699499,1000,601.667875
1973.131932,1000,603.13
-94.860682,1000,604.452467
2105.500799,1000,605.880651
2087.046423,1000,607.176187
2108.330459,1000,608.611349
2053.247572,1000,609.925837
2191.294515,1000,611.362962
2274.882547,1000,612.773226
1947.578977,1000,614.220357
2266.794913,1000,615.534844
2304.254488,1000,616.963027
2309.183846,1000,618.262552
2398.824517,1000,619.686747
2037.277855,1000,620.993253
2293.539012,1000,622.421436
2295.565884,1000,623.730936
2310.371695,1000,625.173082
2168.196639,1000,626.488568
2153.95883,1000,627.92373
2100.846893,1000,629.234227
2181.330336,1000,630.669356
2436.651623,1000,631.978856
2258.460371,1000,633.450954
2008.075123,1000,634.824284
2505.658335,1000,636.251469
2318.468894,1000,637.563962
2416.333728,1000,638.997097
2465.725456,1000,640.310586
2417.70999,1000,641.738769
2327.841,1000,643.061269
2508.699225,1000,644.488452
2298.501501,1000,645.799946
2221.11035,1000,647.109447
2403.643245,1000,648.537596
2639.381353,1000,649.843107
2498.736874,1000,651.26135
2556.568845,1000,652.55889
2435.18491,1000,653.998002
2229.868605,1000,655.31252
1271.650161,1000,656.749646
1660.186419,1000,658.056153
2290.319228,1000,659.493345
2459.045825,1000,660.80883
2475.66584,1000,662.233985
2297.904734,1000,663.539496
2492.809769,1000,664.969707
2512.387101,1000,666.273223
2479.960386,1000,667.702404
2517.922809,1000,669.006915
2447.820319,1000,670.441083
2533.787787,1000,671.752546
488.345523,1000,673.191731
2645.540062,1000,674.499235
2577.792855,1000,675.932405
2348.539427,1000,677.242902
2510.288356,1000,678.679063
2464.79468,1000,679.984575
2585.123376,1000,681.410728
2571.495263,1000,682.717235
2608.846982,1000,684.148443
2496.423948,1000,685.45791
924.528472,1000,686.898061
2409.529062,1000,688.205566
2661.43974,1000,689.649738
2800.44605,1000,690.96622
2409.122944,1000,692.397393
2630.148058,1000,693.69988
1304.929432,1000,695.134079
2575.395336,1000,696.434602
2553.185836,1000,697.862752
2629.537611,1000,699.183257
-109.423189,1000,700.625404
2567.728273,1000,701.940887
2523.798132,1000,703.249387
2745.409232,1000,704.793261
2768.821144,1000,706.112734
2361.989288,1000,707.542878
2657.814435,1000,708.837418
2674.018335,1000,710.279598
2529.044876,1000,711.590095
2325.356919,1000,713.028249
2723.178343,1000,714.336751
2561.95684,1000,715.783884
2605.783268,1000,717.101365
2662.71842,1000,718.536493
2594.05401,1000,719.840043
2691.538971,1000,721.267193
2617.071293,1000,722.573701
2648.330313,1000,724.009896
2394.078086,1000,725.32036
2739.250981,1000,726.766529
2682.365829,1000,728.081014
2631.331624,1000,729.518175
2765.098589,1000,730.831661
2273.708395,1000,732.270817
2765.467268,1000,733.584271
722.902279,1000,735.030438
2659.067966,1000,736.341934
2743.754257,1000,737.781054
2458.104474,1000,739.09657
2787.903488,1000,740.534728
2714.271976,1000,741.84918
2656.53486,1000,743.284378
2655.082357,1000,744.591881
2633.852002,1000,746.021063
2733.401523,1000,747.316601
1513.803616,1000,748.742785
2631.822113,1000,750.045306
2891.51443,1000,751.476479
2669.515259,1000,752.791965
2963.68709,1000,754.226096
2871.167837,1000,755.530609
504.803849,1000,756.962781
1713.758559,1000,758.274276
2785.459128,1000,759.711471
2719.665077,1000,761.025922
2741.941624,1000,762.334424
2061.713709,1000,763.78059
2740.185857,1000,765.096075
2916.246927,1000,766.521232
2698.660805,1000,767.818764
2828.966188,1000,769.253928
2636.115601,1000,770.565423
2834.396323,1000,772.00461
2728.162807,1000,773.309121
557.104927,1000,774.795117
2786.173676,1000,776.165454
2853.372286,1000,777.605639
2937.011676,1000,778.915106
2754.042517,1000,780.359278
2697.761098,1000,781.675758
2956.178103,1000,783.109924
2887.972648,1000,784.41145
2866.135423,1000,785.849603
2932.858999,1000,787.163091
641.24751,1000,788.611222
2893.153975,1000,789.924712
2276.490324,1000,791.359874
2826.073959,1000,792.691317
3118.748391,1000,794.131432
2970.638616,1000,795.435945
2857.624527,1000,796.874101
2956.560788,1000,798.185595
3136.583963,1000,799.620761
3171.813148,1000,800.930294
3125.008322,1000,802.364459
3086.528366,1000,803.680939
2783.798295,1000,805.120093
3095.03325,1000,806.423609
2806.726935,1000,807.859738
3114.245262,1000,809.163285
2887.480104,1000,810.61936
2897.441943,1000,811.933847
3361.707599,1000,813.370008
2980.475504,1000,814.686489
2663.870649,1000,816.121688
3028.881453,1000,817.427198
3101.73565,1000,818.867314
3204.515249,1000,820.179806
2938.620253,1000,821.486314
3160.982405,1000,822.927496
2996.317769,1000,824.240986
2965.308313,1000,825.67216
2971.288487,1000,826.973647
3023.889816,1000,828.412799
571.331469,1000,829.728284
2853.717711,1000,831.161453
1851.226398,1000,832.470291
2939.436882,1000,833.923374
2990.807136,1000,835.234868
2987.058691,1000,836.674021
3061.952397,1000,837.986513
3036.173084,1000,839.427699
3053.218279,1000,840.743176
2913.661702,1000,842.187285
3229.49074,1000,843.497782
3111.000235,1000,844.98381
852.985339,1000,846.386062
2899.417008,1000,847.831233
3092.944054,1000,849.141727
2831.042223,1000,850.584838
3008.201789,1000,851.899325
2874.736813,1000,853.341501
2882.702878,1000,854.657982
2999.48941,1000,856.101094
3214.797748,1000,857.638983
3120.616378,1000,859.100076
3054.738457,1000,860.422543
3177.762205,1000,861.861727
2929.247826,1000,863.1692
3243.630579,1000,864.600407
666.062743,1000,865.90891
3279.501924,1000,867.350026
3168.225127,1000,868.666507
3197.683258,1000,870.11068
3277.99799,1000,871.421175
3068.914216,1000,872.87426
3310.782788,1000,874.185755
3365.415035,1000,875.632888
196.856819,1000,876.960369
3021.778068,1000,878.392511
3182.217627,1000,879.715972
2984.834596,1000,881.029462
3160.823283,1000,882.472603
3120.812937,1000,883.788119
3233.792456,1000,885.244196
954.279826,1000,886.565664
387.122241,1000,888.01479
3310.499381,1000,889.322295
2939.711176,1000,890.766434
3067.871431,1000,892.088932
3234.431429,1000,893.529087
3056.73713,1000,894.841577
3090.217865,1000,896.28668
3049.157385,1000,897.602164
3210.630571,1000,899.04135
2941.443039,1000,900.351846
-103.466553,1000,901.794956
3318.168457,1000,903.109474
3288.362473,1000,904.550623
3337.748853,1000,905.860121
3297.408272,1000,907.298247
3029.241867,1000,908.608743
1022.675219,1000,910.059863
3104.027477,1000,911.385321
3117.936969,1000,912.83744
3002.764527,1000,914.152924
3163.959502,1000,915.625063
3201.354722,1000,917.021364
720.17517,1000,918.465505
3422.585833,1000,919.783949
3142.765588,1000,921.235067
3217.205064,1000,922.551582
3316.860481,1000,923.998681
3348.873828,1000,925.606385
3162.145132,1000,927.14926
2995.919247,1000,928.465741
3403.503467,1000,929.923876
3203.515493,1000,931.261301
3207.49568,1000,933.062863
3236.16303,1000,934.639647
3034.561161,1000,936.303851
3331.404073,1000,937.602182
3229.036009,1000,939.027017
540.24564,1000,940.336463
3265.181869,1000,941.609556
3306.698807,1000,943.034037
3310.258523,1000,944.345227
3186.190045,1000,945.777056
3424.097753,1000,947.058894
3109.775436,1000,948.484571
881.768448,1000,949.784049
3169.974702,1000,951.219434
3337.147094,1000,952.511774
3336.790745,1000,953.965447
3290.330819,1000,955.265104
3500.990504,1000,956.690022
1587.371184,1000,957.989529
1439.763436,1000,959.432968
3375.073093,1000,960.715022
3321.500118,1000,962.152869
3139.582681,1000,963.440183
3406.926267,1000,964.870204
1901.110625,1000,966.175166
3261.494837,1000,967.606327
3280.822129,1000,968.890146
3518.842666,1000,970.315239
3449.642055,1000,971.614789
3233.656073,1000,973.03824
3419.511254,1000,974.325125
3627.283209,1000,975.733266
3421.126728,1000,977.030396
3533.146701,1000,978.458898
3349.542993,1000,979.758335
3350.384309,1000,981.194419
3303.366312,1000,982.484056
3341.992997,1000,983.904145
3368.819551,1000,985.208857
3135.532512,1000,986.664342
3500.64281,1000,988.011639
3430.008916,1000,989.437126
3582.340193,1000,990.734011
3300.374889,1000,992.15675
3225.347207,1000,993.446199
3453.706381,1000,994.87079
3741.830444,1000,996.169072
3653.110492,1000,997.577354
3517.319757,1000,998.877721
3479.702195,1000,1000.173112
3471.513942,1000,1001.589557
3013.428049,1000,1002.871561
3626.873136,1000,1004.311369
1273.873063,1000,1005.596827
1378.756817,1000,1007.0369
3430.014461,1000,1008.325483
3772.937899,1000,1009.74682
1530.939611,1000,1011.030657
3460.383227,1000,1012.455085
3509.872068,1000,1013.755569
3539.543973,1000,1015.188197
3507.002432,1000,1016.48226
1734.09541,1000,1017.905821
3436.624062,1000,1019.209726
3500.550117,1000,1020.630504
3445.393136,1000,1021.898763
3482.720082,1000,1023.342416
3526.628354,1000,1024.624121
3624.45246,1000,1026.046081
3590.639684,1000,1027.349673
3524.847669,1000,1028.769435
3587.706823,1000,1030.043173
292.761064,1000,1031.468457
3514.452463,1000,1032.749255
3492.791419,1000,1034.183725
3667.074343,1000,1035.477392
3624.780444,1000,1036.900652
1700.869748,1000,1038.192703
3280.254474,1000,1039.607567
1722.422624,1000,1040.893141
3532.789318,1000,1042.314368
3778.684944,1000,1043.574214
3590.371922,1000,1044.997757
3505.299584,1000,1046.265944
3356.72576,1000,1047.674762
3577.065856,1000,1048.97471
1776.603173,1000,1050.433356
3481.217261,1000,1051.752186
3459.894175,1000,1053.177889
3487.897459,1000,1054.470947
3019.389254,1000,1055.755818
3622.418396,1000,1057.287857
3596.039729,1000,1058.574945
3444.785277,1000,1059.99981
3668.256558,1000,1061.299908
3661.664731,1000,1062.7242
3701.814013,1000,1064.008121
3004.111189,1000,1065.434453
3740.668932,1000,1066.734
3731.116889,1000,1068.162445
3376.9093,1000,1069.44294
3599.204877,1000,1070.852767
3555.527813,1000,1072.145509
3726.09329,1000,1073.577273
3529.998612,1000,1074.859108
3441.813662,1000,1076.288664
3571.303551,1000,1077.573043
3236.088876,1000,1078.9922
3488.147308,1000,1080.280663
1958.157156,1000,1081.702607
3757.472604,1000,1082.970784
3542.156536,1000,1084.399476
3971.137947,1000,1085.683358
-191.414801,1000,1087.117502
3569.729773,1000,1088.405875
3741.926128,1000,1089.814234
3558.465959,1000,1091.109156
3778.76599,1000,1092.543097
3882.598797,1000,1093.840568
3746.619868,1000,1095.280138
3736.104221,1000,1096.580288
287.075177,1000,1098.003772
3831.951715,1000,1099.302871
1697.707558,1000,1100.729855
3792.953784,1000,1102.01531
3827.786465,1000,1103.448946
655.5188,1000,1104.755846
2114.742374,1000,1106.185173
3677.980068,1000,1107.480924
3832.250745,1000,1108.889734
3713.971538,1000,1110.203495
-80.979019,1000,1111.614878
3680.669745,1000,1112.914869
3647.216151,1000,1114.210818
3672.793487,1000,1115.640183
3676.969521,1000,1116.936651
2246.04738,1000,1118.3651
3862.352021,1000,1119.646049
3548.325798,1000,1121.076848
3508.309992,1000,1122.376647
3780.152695,1000,1123.79655
-338.896004,1000,1125.098081
3681.250587,1000,1126.570893
3862.429128,1000,1127.901691
3660.012424,1000,1129.343689
3713.026611,1000,1130.624388
3901.695743,1000,1132.047054
3847.455164,1000,1133.353266
3755.99387,1000,1134.777193
3738.109671,1000,1136.059098
3930.203593,1000,1137.499379
3948.040387,1000,1138.783219
3697.32567,1000,1140.224293
3743.825726,1000,1141.495832
3726.163447,1000,1142.933114
3796.289562,1000,1144.219054
3898.126291,1000,1145.637106
3896.01307,1000,1146.927558
3994.737974,1000,1148.358706
3752.114247,1000,1149.637082
3721.268095,1000,1151.059897
3790.799791,1000,1152.34631
3903.962242,1000,1153.785561
3757.065119,1000,1155.075952
3738.030866,1000,1156.502692
3714.333514,1000,1157.793188
3810.546372,1000,1159.221993
3793.544634,1000,1160.503223
3773.296772,1000,1161.93864
3983.085184,1000,1163.237585
3872.773888,1000,1164.656392
2218.315876,1000,1166.014798
3329.860024,1000,1167.42773
3824.285355,1000,1168.727426
4017.549597,1000,1170.208969
3898.211358,1000,1171.540403
3900.414086,1000,1172.827995
3971.616978,1000,1174.266977
3700.074082,1000,1175.555936
4029.478168,1000,1177.011521
3998.761604,1000,1178.327457
4044.250155,1000,1179.749801
4051.738416,1000,1181.049276
4107.762698,1000,1182.477236
3871.688745,1000,1183.792443
4095.391798,1000,1185.235822
4185.140965,1000,1186.515045
