# {"t_start": 1596453386.6760395, "env_id": "Hopper-v2"} 
r,l,t
218.854377,105,66.219473
231.866514,116,66.485034
232.473496,116,66.65767
189.363528,97,66.795339
286.639346,140,66.987931
213.202816,107,67.128559
290.19314,137,67.316015
228.043167,123,67.472227
227.601458,110,67.628407
278.394642,147,67.841994
208.169757,108,67.980077
237.002326,122,68.151879
223.736804,109,68.292505
237.662734,120,68.464339
297.315772,135,68.65156
210.595219,103,68.796174
245.061201,124,68.966719
219.245841,115,69.12377
189.527618,101,69.24874
280.982997,139,69.545547
230.963196,118,69.714374
247.693495,132,69.899846
298.682234,130,70.075162
279.938603,128,70.246991
215.619501,104,70.387588
261.270624,125,70.559425
235.149509,116,70.723817
60.220738,43,70.785618
34.137861,27,70.823517
216.790709,106,70.963748
96.59271,63,71.041886
196.141165,113,71.198101
276.977476,154,71.416797
214.89608,106,71.557357
239.261897,118,71.723694
247.231229,121,71.888412
270.18608,152,72.091523
117.237611,72,72.294569
264.204242,146,72.490613
220.019901,109,72.653238
272.450194,121,72.824779
296.45254,132,73.001091
226.931892,118,73.157305
59.654976,41,73.21979
102.678197,62,73.297896
156.568632,107,73.45411
252.250355,127,73.625946
261.575643,129,73.809481
294.629679,143,74.003755
232.436488,116,74.159969
227.080843,109,74.300561
288.561424,162,74.534882
252.73054,123,74.704477
261.168806,130,74.886989
274.420347,125,75.058293
276.479602,137,75.370751
278.382349,125,75.548585
272.127738,129,75.727967
291.638003,131,75.907488
248.869076,116,76.060965
236.717537,112,76.217146
287.256618,126,76.4046
325.393494,159,76.679207
267.404016,137,76.870663
235.840669,114,77.029112
282.196942,139,77.21657
222.379767,109,77.357157
214.808639,112,77.513374
258.05774,129,77.691651
245.859666,133,77.869621
225.47221,109,78.010213
251.871304,121,78.291367
236.933508,115,78.439536
202.938538,98,78.580128
252.531803,124,78.772631
279.078869,129,78.935298
218.355552,111,79.091512
225.472833,115,79.247725
229.190585,109,79.403939
210.444358,109,79.544532
253.568385,118,79.714468
210.987938,105,79.862073
264.030153,127,80.032706
234.39284,120,80.18892
261.506552,127,80.360755
240.819723,120,80.532589
226.782582,116,80.692243
282.592053,130,80.872761
294.745853,132,81.144775
302.370218,136,81.341738
298.673665,132,81.513574
339.344108,155,81.732274
232.823452,114,81.888487
190.677676,99,82.013458
298.556176,151,82.216535
211.705029,104,82.357128
270.732392,122,82.528963
302.547777,140,82.72846
265.659443,127,82.902993
